Entity,Code,Year,Renewables (TWh growth - equivalent)
Italy,ITA,1975,8.718498
Italy,ITA,1976,-6.025276
Italy,ITA,1977,35.12052
Italy,ITA,1978,-16.440033
Italy,ITA,1979,1.3909302
Italy,ITA,1980,-1.7088165
Italy,ITA,1981,-8.099487
Italy,ITA,1982,-4.5112305
Italy,ITA,1983,-0.4477539
Italy,ITA,1984,3.0343628
Italy,ITA,1985,-5.8445435
Italy,ITA,1986,0.58714294
Italy,ITA,1987,-4.0888367
Italy,ITA,1988,3.7350464
Italy,ITA,1989,-19.608665
Italy,ITA,1990,-7.400612
Italy,ITA,1991,31.468842
Italy,ITA,1992,0.6381531
Italy,ITA,1993,-1.6292114
Italy,ITA,1994,8.958038
Italy,ITA,1995,-20.040115
Italy,ITA,1996,14.085632
Italy,ITA,1997,-0.019180298
Italy,ITA,1998,0.81851196
Italy,ITA,1999,14.36142
Italy,ITA,2000,-1.2595673
Italy,ITA,2001,9.37384
Italy,ITA,2002,-18.373764
Italy,ITA,2003,-4.9408875
Italy,ITA,2004,22.392212
Italy,ITA,2005,-17.11473
Italy,ITA,2006,5.8372498
Italy,ITA,2007,-9.213318
Italy,ITA,2008,34.89943
Italy,ITA,2009,35.637527
Italy,ITA,2010,24.100098
Italy,ITA,2011,15.786148
Italy,ITA,2012,26.763397
Italy,ITA,2013,51.947845
Italy,ITA,2014,20.565308
Italy,ITA,2015,-30.105621
Italy,ITA,2016,-3.8211365
Italy,ITA,2017,-12.217102
Italy,ITA,2018,26.870148
Italy,ITA,2019,-3.5408936
Italy,ITA,2020,5.903076
Italy,ITA,2021,-11.149109
Italy,ITA,2022,-36.51184
Japan,JPN,1966,9.698914
Japan,JPN,1967,-31.935486
Japan,JPN,1968,14.489258
Japan,JPN,1969,5.618271
Japan,JPN,1970,0.8365326
Japan,JPN,1971,26.001389
Japan,JPN,1972,2.6981049
Japan,JPN,1973,-54.162613
Japan,JPN,1974,47.17398
Japan,JPN,1975,2.3481293
Japan,JPN,1976,0.51301575
Japan,JPN,1977,-30.9375
Japan,JPN,1978,-7.8034973
Japan,JPN,1979,32.40001
Japan,JPN,1980,22.298798
Japan,JPN,1981,-1.9360657
Japan,JPN,1982,10.134155
Japan,JPN,1983,11.519989
Japan,JPN,1984,-33.9263
Japan,JPN,1985,35.099884
Japan,JPN,1986,-2.5229797
Japan,JPN,1987,-14.673492
Japan,JPN,1988,49.66931
Japan,JPN,1989,7.6654663
Japan,JPN,1990,-32.666443
Japan,JPN,1991,23.21344
Japan,JPN,1992,-41.83246
Japan,JPN,1993,36.19641
Japan,JPN,1994,-77.4875
Japan,JPN,1995,45.011063
Japan,JPN,1996,-1.895935
Japan,JPN,1997,31.285553
Japan,JPN,1998,7.194275
Japan,JPN,1999,-14.2846985
Japan,JPN,2000,1.4134827
Japan,JPN,2001,-9.722168
Japan,JPN,2002,-0.42248535
Japan,JPN,2003,37.790253
Japan,JPN,2004,-0.8403015
Japan,JPN,2005,-28.138336
Japan,JPN,2006,31.772583
Japan,JPN,2007,-37.319427
Japan,JPN,2008,-0.97561646
Japan,JPN,2009,-15.147949
Japan,JPN,2010,59.780273
Japan,JPN,2011,-14.887054
Japan,JPN,2012,-7.1226196
Japan,JPN,2013,24.445282
Japan,JPN,2014,35.466644
Japan,JPN,2015,55.28534
Japan,JPN,2016,-9.386383
Japan,JPN,2017,40.577423
Japan,JPN,2018,33.57602
Japan,JPN,2019,1.0462036
Japan,JPN,2020,39.432068
Japan,JPN,2021,53.08319
Japan,JPN,2022,30.590881
Kazakhstan,KAZ,1986,-1.2676077
Kazakhstan,KAZ,1987,2.8096457
Kazakhstan,KAZ,1988,3.7244148
Kazakhstan,KAZ,1989,0.8886299
Kazakhstan,KAZ,1990,0.21878815
Kazakhstan,KAZ,1991,-0.49086
Kazakhstan,KAZ,1992,-0.98763466
Kazakhstan,KAZ,1993,2.2561836
Kazakhstan,KAZ,1994,4.583334
Kazakhstan,KAZ,1995,-2.5075264
Kazakhstan,KAZ,1996,-2.9569912
Kazakhstan,KAZ,1997,-2.4602146
Kazakhstan,KAZ,1998,-1.0586014
Kazakhstan,KAZ,1999,-0.026613235
Kazakhstan,KAZ,2000,4.1369762
Kazakhstan,KAZ,2001,1.4714394
Kazakhstan,KAZ,2002,2.2064304
Kazakhstan,KAZ,2003,-0.93486786
Kazakhstan,KAZ,2004,-1.7957287
Kazakhstan,KAZ,2005,-0.72161674
Kazakhstan,KAZ,2006,-0.3915882
Kazakhstan,KAZ,2007,1.0023365
Kazakhstan,KAZ,2008,-2.1430874
Kazakhstan,KAZ,2009,-1.751194
Kazakhstan,KAZ,2010,3.0543995
Kazakhstan,KAZ,2011,-0.5179863
Kazakhstan,KAZ,2012,-0.7995167
Kazakhstan,KAZ,2013,0.135849
Kazakhstan,KAZ,2014,1.3400078
Kazakhstan,KAZ,2015,3.0181465
Kazakhstan,KAZ,2016,6.6456985
Kazakhstan,KAZ,2017,-1.0967884
Kazakhstan,KAZ,2018,-2.1372776
Kazakhstan,KAZ,2019,0.4002056
Kazakhstan,KAZ,2020,2.0872803
Kazakhstan,KAZ,2021,1.595602
Kazakhstan,KAZ,2022,2.0892181
Kuwait,KWT,1966,0
Kuwait,KWT,1967,0
Kuwait,KWT,1968,0
Kuwait,KWT,1969,0
Kuwait,KWT,1970,0
Kuwait,KWT,1971,0
Kuwait,KWT,1972,0
Kuwait,KWT,1973,0
Kuwait,KWT,1974,0
Kuwait,KWT,1975,0
Kuwait,KWT,1976,0
Kuwait,KWT,1977,0
Kuwait,KWT,1978,0
Kuwait,KWT,1979,0
Kuwait,KWT,1980,0
Kuwait,KWT,1981,0
Kuwait,KWT,1982,0
Kuwait,KWT,1983,0
Kuwait,KWT,1984,0
Kuwait,KWT,1985,0
Kuwait,KWT,1986,0
Kuwait,KWT,1987,0
Kuwait,KWT,1988,0
Kuwait,KWT,1989,0
Kuwait,KWT,1990,0
Kuwait,KWT,1991,0
Kuwait,KWT,1992,0
Kuwait,KWT,1993,0
Kuwait,KWT,1994,0
Kuwait,KWT,1995,0
Kuwait,KWT,1996,0
Kuwait,KWT,1997,0
Kuwait,KWT,1998,0
Kuwait,KWT,1999,0
Latvia,LVA,1986,0.06534004
Latvia,LVA,1987,2.064763
Latvia,LVA,1988,-2.064763
Latvia,LVA,1989,1.7903328
Latvia,LVA,1990,2.6310387
Latvia,LVA,1991,-3.6104841
Latvia,LVA,1992,-2.2295694
Latvia,LVA,1993,1.0497313
Latvia,LVA,1994,1.268548
Latvia,LVA,1995,-1.088172
Latvia,LVA,1996,-3.1817203
Latvia,LVA,1997,3.2349458
Latvia,LVA,1998,4.0303764
Latvia,LVA,1999,-4.6099463
Latvia,LVA,2000,0.19220448
Latvia,LVA,2001,-0.009394646
Latvia,LVA,2002,-1.0851054
Latvia,LVA,2003,-0.46853733
Latvia,LVA,2004,2.4340606
Latvia,LVA,2005,0.60163975
Latvia,LVA,2006,-1.8427033
Latvia,LVA,2007,0.05188322
Latvia,LVA,2008,1.0312786
Latvia,LVA,2009,0.9283514
Latvia,LVA,2010,0.43732262
Latvia,LVA,2011,-1.6010084
Latvia,LVA,2012,2.7820349
Latvia,LVA,2013,-1.4974213
Latvia,LVA,2014,-2.0212526
Latvia,LVA,2015,0.07460499
Latvia,LVA,2016,1.7283211
Latvia,LVA,2017,5.260334
Latvia,LVA,2018,-4.9422274
Latvia,LVA,2019,-0.8665495
Latvia,LVA,2020,1.2875233
Latvia,LVA,2021,0.15252876
Latvia,LVA,2022,-0.11161518
Lithuania,LTU,1986,-0.02613604
Lithuania,LTU,1987,-0.06534064
Lithuania,LTU,1988,0.06534064
Lithuania,LTU,1989,0
Lithuania,LTU,1990,0.08726716
Lithuania,LTU,1991,-0.22473139
Lithuania,LTU,1992,-0.079838574
Lithuania,LTU,1993,0.24247324
Lithuania,LTU,1994,0.1744622
Lithuania,LTU,1995,-0.23360217
Lithuania,LTU,1996,-0.1389783
Lithuania,LTU,1997,-0.09166664
Lithuania,LTU,1998,0.36075246
Lithuania,LTU,1999,-0.00887084
Lithuania,LTU,2000,-0.22088718
Lithuania,LTU,2001,-0.040672004
Lithuania,LTU,2002,0.08106679
Lithuania,LTU,2003,-0.07852548
Lithuania,LTU,2004,0.2794481
Lithuania,LTU,2005,0.11169398
Lithuania,LTU,2006,0.11637938
Lithuania,LTU,2007,0.80604565
Lithuania,LTU,2008,0.15239143
Lithuania,LTU,2009,0.11810708
Lithuania,LTU,2010,0.56404376
Lithuania,LTU,2011,0.54295015
Lithuania,LTU,2012,0.38758802
Lithuania,LTU,2013,0.9627447
Lithuania,LTU,2014,0.025864124
Lithuania,LTU,2015,0.4987216
Lithuania,LTU,2016,0.9616089
Lithuania,LTU,2017,1.2371564
Lithuania,LTU,2018,-0.5135994
Lithuania,LTU,2019,0.728909
Lithuania,LTU,2020,0.34897232
Lithuania,LTU,2021,0.43370914
Lithuania,LTU,2022,-0.77668715
Lower-middle-income countries,,1966,4.339386
Lower-middle-income countries,,1967,10.370644
Lower-middle-income countries,,1968,18.399612
Lower-middle-income countries,,1969,13.793144
Lower-middle-income countries,,1970,10.954346
Lower-middle-income countries,,1971,4.7664337
Lower-middle-income countries,,1972,1.0843201
Lower-middle-income countries,,1973,6.2872467
Lower-middle-income countries,,1974,-0.20355225
Lower-middle-income countries,,1975,23.990204
Lower-middle-income countries,,1976,11.337082
Lower-middle-income countries,,1977,18.62819
Lower-middle-income countries,,1978,47.930496
Lower-middle-income countries,,1979,-3.299469
Lower-middle-income countries,,1980,12.827057
Lower-middle-income countries,,1981,19.991241
Lower-middle-income countries,,1982,-22.695404
Lower-middle-income countries,,1983,0.104766846
Lower-middle-income countries,,1984,26.55429
Lower-middle-income countries,,1985,47.37845
Lower-middle-income countries,,1986,5.146515
Lower-middle-income countries,,1987,2.3932495
Lower-middle-income countries,,1988,35.559967
Lower-middle-income countries,,1989,27.800262
Lower-middle-income countries,,1990,24.421112
Lower-middle-income countries,,1991,24.8768
Lower-middle-income countries,,1992,-1.4364319
Lower-middle-income countries,,1993,28.246674
Lower-middle-income countries,,1994,30.295319
Lower-middle-income countries,,1995,-4.8359985
Lower-middle-income countries,,1996,-2.2565308
Lower-middle-income countries,,1997,-29.389496
Lower-middle-income countries,,1998,96.93735
Lower-middle-income countries,,1999,3.9677124
Lower-middle-income countries,,2000,-30.973999
Lower-middle-income countries,,2001,6.0095825
Lower-middle-income countries,,2002,-1.3452148
Lower-middle-income countries,,2003,22.863281
Lower-middle-income countries,,2004,116.21942
Lower-middle-income countries,,2005,8.229187
Lower-middle-income countries,,2006,78.03778
Lower-middle-income countries,,2007,46.637085
Lower-middle-income countries,,2008,-31.304382
Lower-middle-income countries,,2009,4.159973
Lower-middle-income countries,,2010,58.1532
Lower-middle-income countries,,2011,97.444885
Lower-middle-income countries,,2012,-37.72992
Lower-middle-income countries,,2013,170.00763
Lower-middle-income countries,,2014,32.567505
Lower-middle-income countries,,2015,-19.977905
Lower-middle-income countries,,2016,82.135864
Lower-middle-income countries,,2017,136.52283
Lower-middle-income countries,,2018,126.022705
Lower-middle-income countries,,2019,181.53821
Lower-middle-income countries,,2020,92.362305
Lower-middle-income countries,,2021,122.92969
Lower-middle-income countries,,2022,204.90833
Luxembourg,LUX,1966,-0.025586918
Luxembourg,LUX,1967,0.02956386
Luxembourg,LUX,1968,0.0055444837
Luxembourg,LUX,1969,-0.034404457
Luxembourg,LUX,1970,0.024297506
Luxembourg,LUX,1971,-0.11083974
Luxembourg,LUX,1972,0.0258203
Luxembourg,LUX,1973,-0.01989752
Luxembourg,LUX,1974,0.07157694
Luxembourg,LUX,1975,-0.030143589
Luxembourg,LUX,1976,-0.07082278
Luxembourg,LUX,1977,0.15336445
Luxembourg,LUX,1978,-0.004911393
Luxembourg,LUX,1979,0.023450553
Luxembourg,LUX,1980,0.010368615
Luxembourg,LUX,1981,0.027200282
Luxembourg,LUX,1982,-0.030551672
Luxembourg,LUX,1983,-0.0065541565
Luxembourg,LUX,1984,0.021686941
Luxembourg,LUX,1985,-0.05138251
Luxembourg,LUX,1986,0.04553917
Luxembourg,LUX,1987,0.057329148
Luxembourg,LUX,1988,-0.02079168
Luxembourg,LUX,1989,-0.07754469
Luxembourg,LUX,1990,-0.02092278
Luxembourg,LUX,1991,0.046093613
Luxembourg,LUX,1992,-0.048439994
Luxembourg,LUX,1993,0.00052054226
Luxembourg,LUX,1994,0.05735749
Luxembourg,LUX,1995,0.020001113
Luxembourg,LUX,1996,-0.09570804
Luxembourg,LUX,1997,0.08157736
Luxembourg,LUX,1998,0.1187554
Luxembourg,LUX,1999,-0.06232217
Luxembourg,LUX,2000,0.14509216
Luxembourg,LUX,2001,-0.010612071
Luxembourg,LUX,2002,-0.050264895
Luxembourg,LUX,2003,-0.029665709
Luxembourg,LUX,2004,0.15651685
Luxembourg,LUX,2005,0.03796774
Luxembourg,LUX,2006,0.1042828
Luxembourg,LUX,2007,0.56423336
Luxembourg,LUX,2008,0.043884993
Luxembourg,LUX,2009,-0.07425547
Luxembourg,LUX,2010,0.0010886192
Luxembourg,LUX,2011,-0.005913496
Luxembourg,LUX,2012,0.18487263
Luxembourg,LUX,2013,0.24148297
Luxembourg,LUX,2014,0.25659132
Luxembourg,LUX,2015,0.23478174
Luxembourg,LUX,2016,0.1425302
Luxembourg,LUX,2017,0.6628237
Luxembourg,LUX,2018,0.34557104
Luxembourg,LUX,2019,0.42820573
Luxembourg,LUX,2020,0.6625426
Luxembourg,LUX,2021,-0.0092635155
Luxembourg,LUX,2022,-0.15755701
Malaysia,MYS,1966,0.31048346
Malaysia,MYS,1967,0.09758091
Malaysia,MYS,1968,0.23360229
Malaysia,MYS,1969,0.6209674
Malaysia,MYS,1970,0.55591416
Malaysia,MYS,1971,-0.46129036
Malaysia,MYS,1972,0.319355
Malaysia,MYS,1973,-0.13602161
Malaysia,MYS,1974,-0.30161285
Malaysia,MYS,1975,-0.0029571056
Malaysia,MYS,1976,-0.16854835
Malaysia,MYS,1977,-0.52930117
Malaysia,MYS,1978,0.39904785
Malaysia,MYS,1979,0.5901365
Malaysia,MYS,1980,0.9025619
Malaysia,MYS,1981,0.45128107
Malaysia,MYS,1982,-0.17356968
Malaysia,MYS,1983,0.72899246
Malaysia,MYS,1984,5.0335197
Malaysia,MYS,1985,0.93727493
Malaysia,MYS,1986,1.0414181
Malaysia,MYS,1987,2.499402
Malaysia,MYS,1988,2.2564058
Malaysia,MYS,1989,-1.2844152
Malaysia,MYS,1990,-3.7491045
Malaysia,MYS,1991,1.2497015
Malaysia,MYS,1992,-0.4829216
Malaysia,MYS,1993,1.6766129
Malaysia,MYS,1994,4.819894
Malaysia,MYS,1995,-0.78360367
Malaysia,MYS,1996,-3.0575266
Malaysia,MYS,1997,-2.9895163
Malaysia,MYS,1998,0.8397846
Malaysia,MYS,1999,9.151882
Malaysia,MYS,2000,0.17243958
Malaysia,MYS,2001,-2.8503761
Malaysia,MYS,2002,-2.5568295
Malaysia,MYS,2003,-1.0052319
Malaysia,MYS,2004,1.8081207
Malaysia,MYS,2005,1.1926003
Malaysia,MYS,2006,0.9633541
Malaysia,MYS,2007,-0.4260502
Malaysia,MYS,2008,5.3456707
Malaysia,MYS,2009,-1.2337894
Malaysia,MYS,2010,-2.002636
Malaysia,MYS,2011,5.672325
Malaysia,MYS,2012,4.104227
Malaysia,MYS,2013,6.733528
Malaysia,MYS,2014,4.334694
Malaysia,MYS,2015,2.5672874
Malaysia,MYS,2016,16.231487
Malaysia,MYS,2017,17.788086
Malaysia,MYS,2018,1.5307388
Malaysia,MYS,2019,3.2101822
Malaysia,MYS,2020,7.419548
Malaysia,MYS,2021,12.508781
Malaysia,MYS,2022,5.66201
Mexico,MEX,1966,3.7110195
Mexico,MEX,1967,2.6583328
Mexico,MEX,1968,4.805107
Mexico,MEX,1969,2.25914
Mexico,MEX,1970,4.7282257
Mexico,MEX,1971,-1.2803726
Mexico,MEX,1972,2.8357468
Mexico,MEX,1973,2.9407158
Mexico,MEX,1974,1.8534317
Mexico,MEX,1975,-4.3563004
Mexico,MEX,1976,6.302929
Mexico,MEX,1977,5.7675323
Mexico,MEX,1978,-8.782978
Mexico,MEX,1979,6.4905586
Mexico,MEX,1980,-3.541874
Mexico,MEX,1981,22.931515
Mexico,MEX,1982,-4.0670853
Mexico,MEX,1983,-6.317024
Mexico,MEX,1984,8.688019
Mexico,MEX,1985,14.881126
Mexico,MEX,1986,-16.108559
Mexico,MEX,1987,-3.044754
Mexico,MEX,1988,8.153107
Mexico,MEX,1989,10.522102
Mexico,MEX,1990,-1.3022156
Mexico,MEX,1991,-3.3328705
Mexico,MEX,1992,13.958694
Mexico,MEX,1993,-0.06388092
Mexico,MEX,1994,-19.660255
Mexico,MEX,1995,22.27282
Mexico,MEX,1996,10.2971115
Mexico,MEX,1997,-15.559418
Mexico,MEX,1998,-4.472122
Mexico,MEX,1999,23.775963
Mexico,MEX,2000,2.8411102
Mexico,MEX,2001,-14.587723
Mexico,MEX,2002,-11.617897
Mexico,MEX,2003,-12.66449
Mexico,MEX,2004,15.757294
Mexico,MEX,2005,9.246422
Mexico,MEX,2006,5.466751
Mexico,MEX,2007,-6.819969
Mexico,MEX,2008,31.91008
Mexico,MEX,2009,-35.615036
Mexico,MEX,2010,29.972824
Mexico,MEX,2011,-2.3258514
Mexico,MEX,2012,-8.406525
Mexico,MEX,2013,-8.1839905
Mexico,MEX,2014,35.311478
Mexico,MEX,2015,-14.659058
Mexico,MEX,2016,3.3874512
Mexico,MEX,2017,7.251114
Mexico,MEX,2018,9.370621
Mexico,MEX,2019,4.983917
Mexico,MEX,2020,31.20018
Mexico,MEX,2021,31.953873
Mexico,MEX,2022,-0.8632965
Middle Africa (EI),,1966,0.4672041
Middle Africa (EI),,1967,-0.73037624
Middle Africa (EI),,1968,0.49086094
Middle Africa (EI),,1969,1.0290318
Middle Africa (EI),,1970,1.4932795
Middle Africa (EI),,1971,0.9610214
Middle Africa (EI),,1972,0.35483837
Middle Africa (EI),,1973,1.3188171
Middle Africa (EI),,1974,-0.31048393
Middle Africa (EI),,1975,1.6440868
Middle Africa (EI),,1976,-0.6860218
Middle Africa (EI),,1977,0.46424675
Middle Africa (EI),,1978,0.08575249
Middle Africa (EI),,1979,0.4080639
Middle Africa (EI),,1980,1.0053768
Middle Africa (EI),,1981,1.1029587
Middle Africa (EI),,1982,0.8516102
Middle Africa (EI),,1983,1.2094097
Middle Africa (EI),,1984,1.0526886
Middle Africa (EI),,1985,3.1935482
Middle Africa (EI),,1986,0.86639786
Middle Africa (EI),,1987,0.047311783
Middle Africa (EI),,1988,0.4435482
Middle Africa (EI),,1989,5.4467754
Middle Africa (EI),,1990,-3.4146175
Middle Africa (EI),,1991,-0.90662
Middle Africa (EI),,1992,2.4986553
Middle Africa (EI),,1993,-1.7978477
Middle Africa (EI),,1994,-1.4191189
Middle Africa (EI),,1995,3.2497272
Middle Africa (EI),,1996,0.10006714
Middle Africa (EI),,1997,-2.1556435
Middle Africa (EI),,1998,-0.62983894
Middle Africa (EI),,1999,1.194624
Middle Africa (EI),,2000,3.0776367
Middle Africa (EI),,2001,0.53977585
Middle Africa (EI),,2002,0.1084404
Middle Africa (EI),,2003,0.9809265
Middle Africa (EI),,2004,5.338646
Middle Africa (EI),,2005,0.92118454
Middle Africa (EI),,2006,5.1723747
Middle Africa (EI),,2007,-3.5536766
Middle Africa (EI),,2008,2.7529259
Middle Africa (EI),,2009,-0.4949684
Middle Africa (EI),,2010,1.5693626
Middle Africa (EI),,2011,0.5472679
Middle Africa (EI),,2012,-0.79293823
Middle Africa (EI),,2013,6.3367615
Middle Africa (EI),,2014,3.4611588
Middle Africa (EI),,2015,0.23154068
Middle Africa (EI),,2016,2.4426613
Middle Africa (EI),,2017,7.3924828
Middle Africa (EI),,2018,7.9733353
Middle Africa (EI),,2019,3.751007
Middle Africa (EI),,2020,8.021957
Middle Africa (EI),,2021,-2.3250427
Middle Africa (EI),,2022,1.7711334
Middle East (EI),,1966,0.59216595
Middle East (EI),,1967,0.83587885
Middle East (EI),,1968,0.7462158
Middle East (EI),,1969,0.93078804
Middle East (EI),,1970,0.5432348
Middle East (EI),,1971,0.51823616
Middle East (EI),,1972,2.4077768
Middle East (EI),,1973,-2.4210262
Middle East (EI),,1974,3.1507282
Middle East (EI),,1975,1.8466921
Middle East (EI),,1976,2.6157074
Middle East (EI),,1977,2.286234
Middle East (EI),,1978,8.025433
Middle East (EI),,1979,-0.58083534
Middle East (EI),,1980,0.19774246
Middle East (EI),,1981,1.5720844
Middle East (EI),,1982,1.1577187
Middle East (EI),,1983,-1.1384449
Middle East (EI),,1984,0.45068932
Middle East (EI),,1985,0.19135857
Middle East (EI),,1986,1.8954315
Middle East (EI),,1987,8.386021
Middle East (EI),,1988,1.1354828
Middle East (EI),,1989,-4.952957
Middle East (EI),,1990,7.8368034
Middle East (EI),,1991,-12.608837
Middle East (EI),,1992,20.160404
Middle East (EI),,1993,6.563526
Middle East (EI),,1994,-10.340504
Middle East (EI),,1995,6.2183876
Middle East (EI),,1996,0.13503647
Middle East (EI),,1997,-8.188847
Middle East (EI),,1998,3.7953072
Middle East (EI),,1999,-15.8923645
Middle East (EI),,2000,-3.1762047
Middle East (EI),,2001,2.4520378
Middle East (EI),,2002,15.084835
Middle East (EI),,2003,4.5015564
Middle East (EI),,2004,12.964382
Middle East (EI),,2005,2.0968933
Middle East (EI),,2006,11.979095
Middle East (EI),,2007,-4.8371353
Middle East (EI),,2008,-36.858646
Middle East (EI),,2009,-4.3495255
Middle East (EI),,2010,14.549141
Middle East (EI),,2011,2.6836166
Middle East (EI),,2012,9.08189
Middle East (EI),,2013,5.952759
Middle East (EI),,2014,-8.061882
Middle East (EI),,2015,-7.4264107
Middle East (EI),,2016,12.664738
Middle East (EI),,2017,4.296196
Middle East (EI),,2018,-13.75938
Middle East (EI),,2019,84.3748
Middle East (EI),,2020,-15.608788
Middle East (EI),,2021,-12.249962
Middle East (EI),,2022,-7.8979874
Morocco,MAR,1966,-0.47016144
Morocco,MAR,1967,-0.36075282
Morocco,MAR,1968,0.37258077
Morocco,MAR,1969,0.91666675
Morocco,MAR,1970,-0.06505394
Morocco,MAR,1971,0.51451635
Morocco,MAR,1972,0.22473145
Morocco,MAR,1973,-1.194624
Morocco,MAR,1974,0.4287634
Morocco,MAR,1975,-0.9491935
Morocco,MAR,1976,-0.053225756
Morocco,MAR,1977,1.0852149
Morocco,MAR,1978,0.15080643
Morocco,MAR,1979,0.49086046
Morocco,MAR,1980,-0.19811869
Morocco,MAR,1981,-1.4518812
Morocco,MAR,1982,-1.3365594
Morocco,MAR,1983,-0.26908588
Morocco,MAR,1984,-0.3400538
Morocco,MAR,1985,0.35483885
Morocco,MAR,1986,0.46424723
Morocco,MAR,1987,0.5381719
Morocco,MAR,1988,0.32822585
Morocco,MAR,1989,0.6534946
Morocco,MAR,1990,0.18629026
Morocco,MAR,1991,0.017741919
Morocco,MAR,1992,-0.77473116
Morocco,MAR,1993,-1.5405915
Morocco,MAR,1994,1.1739249
Morocco,MAR,1995,-0.6771507
Morocco,MAR,1996,3.9801078
Morocco,MAR,1997,0.37258005
Morocco,MAR,1998,-0.9048381
Morocco,MAR,1999,-2.815054
Morocco,MAR,2000,-0.12715054
Morocco,MAR,2001,0.8254852
Morocco,MAR,2002,-0.11393547
Morocco,MAR,2003,1.7456656
Morocco,MAR,2004,0.3894434
Morocco,MAR,2005,-1.8056779
Morocco,MAR,2006,-0.036170483
Morocco,MAR,2007,0.022247314
Morocco,MAR,2008,0.07227135
Morocco,MAR,2009,4.853339
Morocco,MAR,2010,3.1889505
Morocco,MAR,2011,-4.011959
Morocco,MAR,2012,-0.9735222
Morocco,MAR,2013,4.4331713
Morocco,MAR,2014,-1.2537613
Morocco,MAR,2015,2.228365
Morocco,MAR,2016,0.5914879
Morocco,MAR,2017,-0.13291931
Morocco,MAR,2018,4.8209496
Morocco,MAR,2019,2.7284832
Morocco,MAR,2020,-1.5544567
Morocco,MAR,2021,1.9368191
Morocco,MAR,2022,-1.6156235
Netherlands,NLD,1966,0
Netherlands,NLD,1967,0
Netherlands,NLD,1968,0
Netherlands,NLD,1969,0
Netherlands,NLD,1970,0
Netherlands,NLD,1971,0
Netherlands,NLD,1972,0
Netherlands,NLD,1973,0
Netherlands,NLD,1974,0
Netherlands,NLD,1975,2.5633402
Netherlands,NLD,1976,0.22026181
Netherlands,NLD,1977,-0.015960932
Netherlands,NLD,1978,1.0981183
Netherlands,NLD,1979,-0.3351817
Netherlands,NLD,1980,-0.26176047
Netherlands,NLD,1981,0.19472432
Netherlands,NLD,1982,-2.6176074
Netherlands,NLD,1983,-0.10853493
Netherlands,NLD,1984,-0.68313164
Netherlands,NLD,1985,1.3623656
Netherlands,NLD,1986,0.36048365
Netherlands,NLD,1987,0.47268176
Netherlands,NLD,1988,0.46891785
Netherlands,NLD,1989,0.33168697
Netherlands,NLD,1990,-0.49469066
Netherlands,NLD,1991,0.4061823
Netherlands,NLD,1992,0.23111582
Netherlands,NLD,1993,0.3513775
Netherlands,NLD,1994,0.45258307
Netherlands,NLD,1995,0.45003772
Netherlands,NLD,1996,1.2886086
Netherlands,NLD,1997,0.61710405
Netherlands,NLD,1998,0.9587016
Netherlands,NLD,1999,0.58702374
Netherlands,NLD,2000,1.4232769
Netherlands,NLD,2001,1.0123177
Netherlands,NLD,2002,2.0758686
Netherlands,NLD,2003,-0.15727234
Netherlands,NLD,2004,4.1125507
Netherlands,NLD,2005,6.747757
Netherlands,NLD,2006,2.1116486
Netherlands,NLD,2007,1.5489616
Netherlands,NLD,2008,5.1083546
Netherlands,NLD,2009,5.140768
Netherlands,NLD,2010,-0.30659866
Netherlands,NLD,2011,4.1235886
Netherlands,NLD,2012,0.68045044
Netherlands,NLD,2013,-1.7544823
Netherlands,NLD,2014,-1.2788315
Netherlands,NLD,2015,4.565838
Netherlands,NLD,2016,2.011837
Netherlands,NLD,2017,7.625168
Netherlands,NLD,2018,6.2942963
Netherlands,NLD,2019,12.287853
Netherlands,NLD,2020,28.976242
Netherlands,NLD,2021,21.220581
Netherlands,NLD,2022,19.9524
New Zealand,NZL,1966,2.357338
New Zealand,NZL,1967,0.589962
New Zealand,NZL,1968,2.090355
New Zealand,NZL,1969,-0.31431198
New Zealand,NZL,1970,2.9047127
New Zealand,NZL,1971,5.0483284
New Zealand,NZL,1972,2.577259
New Zealand,NZL,1973,-0.5363159
New Zealand,NZL,1974,2.8754196
New Zealand,NZL,1975,4.450321
New Zealand,NZL,1976,-3.5852547
New Zealand,NZL,1977,-2.5209084
New Zealand,NZL,1978,2.843483
New Zealand,NZL,1979,7.882473
New Zealand,NZL,1980,2.9908905
New Zealand,NZL,1981,0.85115814
New Zealand,NZL,1982,-3.9795227
New Zealand,NZL,1983,4.3322334
New Zealand,NZL,1984,2.2890549
New Zealand,NZL,1985,-2.3389664
New Zealand,NZL,1986,7.2733765
New Zealand,NZL,1987,-0.5145416
New Zealand,NZL,1988,3.0845184
New Zealand,NZL,1989,0.1980133
New Zealand,NZL,1990,2.9348297
New Zealand,NZL,1991,-0.3758011
New Zealand,NZL,1992,-5.483383
New Zealand,NZL,1993,7.529907
New Zealand,NZL,1994,6.528389
New Zealand,NZL,1995,4.883339
New Zealand,NZL,1996,-4.2089157
New Zealand,NZL,1997,-8.364052
New Zealand,NZL,1998,6.8593597
New Zealand,NZL,1999,-6.3469315
New Zealand,NZL,2000,5.265869
New Zealand,NZL,2001,-9.20311
New Zealand,NZL,2002,8.389786
New Zealand,NZL,2003,-4.4328003
New Zealand,NZL,2004,10.916328
New Zealand,NZL,2005,-9.876732
New Zealand,NZL,2006,0.9831314
